Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/I_AM_MISTER_V/status/1296846908481253377,,https://twitter.com/I_AM_MISTER_V,1598027371000,2020-08-21 16:29:31,Yep still got it ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/matizekpl/status/1296848036036055040,,https://twitter.com/matizekpl,1598027640000,2020-08-21 16:34:0,null,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/dark_cloud_7/status/1296850042746281985,,https://twitter.com/dark_cloud_7,1598028119000,2020-08-21 16:41:59,"I'll do it and ahhhhh! 
It's so, so cool.
Thanks for that. Appreciate it. ",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/bunGIGIgum/status/1296850356408709121,,https://twitter.com/bunGIGIgum,1598028193000,2020-08-21 16:43:13,AAAAHHHHH,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/UATANABI_/status/1296850959746977792,,https://twitter.com/UATANABI_,1598028337000,2020-08-21 16:45:37,null,https://pbs.twimg.com/media/Ef9XEr3XYAITaiG?format=jpg&name=small,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Billypye2012/status/1296851711605301248,,https://twitter.com/Billypye2012,1598028517000,2020-08-21 16:48:37,Just arrived in the post ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Avatar_Jack/status/1296852276083142663,,https://twitter.com/Avatar_Jack,1598028651000,2020-08-21 16:50:51,"@Ander44
 ",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/HumanNaturee_/status/1296853610878443520,,https://twitter.com/HumanNaturee_,1598028969000,2020-08-21 16:56:9,"Se ultra mamaron, gracias por tanto.",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/NiceguyDaniel92/status/1296853971370475521,,https://twitter.com/NiceguyDaniel92,1598029055000,2020-08-21 16:57:35,"@mtherofdragons
",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/crystal_albers/status/1296854274199171073,,https://twitter.com/crystal_albers,1598029128000,2020-08-21 16:58:48,It's amazing ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/LizzyLeff/status/1296857937512665091,,https://twitter.com/LizzyLeff,1598030001000,2020-08-21 17:13:21,I'll have to hear the whole thing. I haven't liked anything they've done after the second album.,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/SoccerFrenchFry/status/1296858074356035586,,https://twitter.com/SoccerFrenchFry,1598030034000,2020-08-21 17:13:54,On repeat....,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/DrEspinosaTyO/status/1297000691614060550,,https://twitter.com/DrEspinosaTyO,1598064036000,2020-08-22 2:40:36,"I already got it, the sound and lyrics are incredible, Way to go!!!!!!",https://pbs.twimg.com/media/Ef_fQKDXsAUnw2M?format=jpg&name=small,2,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Mikedunning72/status/1297044156079104001,,https://twitter.com/Mikedunning72,1598074399000,2020-08-22 5:33:19,Pre ordered a long time ago to get pre release of concert tickets from Killers official store. Got tickets but no sign on album yet ,null,,,1,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/tygertyger18/status/1297112551323512832,,https://twitter.com/tygertyger18,1598090706000,2020-08-22 10:5:6,The Killers became the Brandon Flowers domination show after their first two albums. Brandon needs someone to tell him to stop blanding out their sound with washy synths and get some hard rocking going on. The new album has some good tracks but is mostly generic Killers.,null,1,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/itslaurenpage/status/1297126159591723008,,https://twitter.com/itslaurenpage,1598093950000,2020-08-22 10:59:10,"@GlenTheSboy
 I’m here for this",null,1,,1,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/_12AD/status/1297175577204412421,,https://twitter.com/_12AD,1598105732000,2020-08-22 14:15:32,kinda im not feeling it yet im 32 tho,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Blackstarbatty/status/1297176638686482434,,https://twitter.com/Blackstarbatty,1598105985000,2020-08-22 14:19:45,Lightning Fields is fantastic. I’m so glad you got a legend like KD Lang on that song. Her voice still gives me chills.,null,1,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/oldmzney/status/1297239589804023808,,https://twitter.com/oldmzney,1598120994000,2020-08-22 18:29:54,"i'm so proud of you guys, the album is a masterpiece! thanks for your music",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/chriZZZzzzz_/status/1297241002869248000,,https://twitter.com/chriZZZzzzz_,1598121331000,2020-08-22 18:35:31,I didn't enjoy it,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/azbot720/status/1297263881820286977,,https://twitter.com/azbot720,1598126786000,2020-08-22 20:6:26,"Definitely not the killers (musically) this should of been a Brandon Flowers solo record, i want the band fully back together i don't mind if they don't all tour just musically it needs to be them, i don't think this is a bad brandon flowers album but I do from the killers.",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/BeidaZacoa/status/1297338462706769921,,https://twitter.com/BeidaZacoa,1598144567000,2020-08-23 1:2:47,"THANKS my lovelies for making this year BETTER! 
Tons of love from ARGENTINA ",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/itslaurenpage/status/1297126159591723008,,https://twitter.com/itslaurenpage,1598093950000,2020-08-22 10:59:10,@GlenTheSboy I’m here for this,null,1,,1,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/LaPamGranados/status/1296861853344239616,,https://twitter.com/LaPamGranados,1598030935000,2020-08-21 17:28:55,null,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/GiniiSevilla/status/1296862734244610057,,https://twitter.com/GiniiSevilla,1598031145000,2020-08-21 17:32:25,Jujuuuuuuuy  me hacen más feliz ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/stevegalla83/status/1296863104912044034,,https://twitter.com/stevegalla83,1598031233000,2020-08-21 17:33:53,Best album since Sam’s Town,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/tjsbandg/status/1296864705995317252,,https://twitter.com/tjsbandg,1598031615000,2020-08-21 17:40:15,Lightning fields with k.d. Lang sounds awesome,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Blondeinboots67/status/1296864788765716481,,https://twitter.com/Blondeinboots67,1598031634000,2020-08-21 17:40:34,,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Aikemedha/status/1296864983637200896,,https://twitter.com/Aikemedha,1598031681000,2020-08-21 17:41:21,"@Gui_pandolfi
",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/HarrisonWileyM/status/1296865320007860224,,https://twitter.com/HarrisonWileyM,1598031761000,2020-08-21 17:42:41,"Album title says it all, then again its not short of a miracle given the times.",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/DawnSPardo/status/1296868320709353472,,https://twitter.com/DawnSPardo,1598032476000,2020-08-21 17:54:36,Thank you for bringing a little joy to 2020. Great tunes! #ImplodingTheMirage,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/paulsabine/status/1296871221611700228,,https://twitter.com/paulsabine,1598033168000,2020-08-21 18:6:8,"My review of this album is me saying ""no wait, this is definitely my favourite"" 10 times......",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/techbizshea/status/1296876367934640128,,https://twitter.com/techbizshea,1598034395000,2020-08-21 18:26:35,Omg!!!! ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/KeatingMeaghan/status/1296934082123829248,,https://twitter.com/KeatingMeaghan,1598048155000,2020-08-21 22:15:55,null,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/valiado69/status/1296936942613999617,,https://twitter.com/valiado69,1598048837000,2020-08-21 22:27:17,,null,,,,Yes,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/UncoolKarina/status/1296938817568608256,,https://twitter.com/UncoolKarina,1598049284000,2020-08-21 22:34:44,omg!!!!!!!!!!! what decade is it?!?!?1 #myadolescence,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Syzkzea/status/1296942223699910658,,https://twitter.com/Syzkzea,1598050096000,2020-08-21 22:48:16,Yeah!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/78Secco/status/1296948985127735296,,https://twitter.com/78Secco,1598051708000,2020-08-21 23:15:8,"What an amazing album !!
 I listen to it all the time, beautiful 

Dying Breed my favorite....

#TheKillers #implodingthemirage #dyingbreed #amazing",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/starwitchtarot/status/1296954995850522625,,https://twitter.com/starwitchtarot,1598053141000,2020-08-21 23:39:1,Thank you for this masterpiece ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Melina07475772/status/1296982075170414593,,https://twitter.com/Melina07475772,1598059598000,2020-08-22 1:26:38,Awesome music therefore great album ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/JuliaLezama/status/1296982255139614720,,https://twitter.com/JuliaLezama,1598059641000,2020-08-22 1:27:21,It’s Amazing! I’d love to listen to it in vinyl! It has 70’s vibes! I love it! Can’t wait to see you guys in concert again... one day!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/magentatiffany/status/1296984958750228482,,https://twitter.com/magentatiffany,1598060285000,2020-08-22 1:38:5,Happy Weekend to meeeee!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Syahire_/status/1296989856648708097,,https://twitter.com/Syahire_,1598061453000,2020-08-22 1:57:33,I didn't like it. Sounds so all over the place. I want to like it so bad   :(,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/AleqCavill/status/1296877368066412544,,https://twitter.com/AleqCavill,1598034634000,2020-08-21 18:30:34,When i listen to the new album #ImplodingTheMirage #thekillers,null,,,,No,,,,
