url,poster,post_date,content,hashtag,like_num,comment_num,comment_person,comment,comment_date
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,somerica ,queen,5-31
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,FailForRealz ,Gen Z does not care about Beyoncé & she obv got the message bc she posted a couple videos then abandoned her acct 😈,5-30
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Honyeh ,Selling tickets to her london concert if anyone’s interested,5-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,T. marguerite ,Beyonce diva 🥰🥰,5-28
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,💜𝙈𝙤𝙣𝙞𝙘𝙖💜♍️ ,H~Town Fabolous 💯💜💜🖤🖤❤️❤️🤎🤎,5-28
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Trong Kien ,girl it's been 84 years. visuals please 🙏,5-27
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,CLASSIC KETOGENIC DIET 101 ,🥰🥰🥰🥰🥰,5-27
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,quardiasmith ,PEOPLE tHiS GiRL iS SO TALENtEd SHE iS VERSiTLE iN MASS PREp FOr HER WELL KNOW WOrTHy iF I SAid LiKE a AMANy WELL YEL HOWEVER SHE NOt PLAYING ABOUt BE,5-26
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,RonelMiller NL ,nice,5-21
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,FeetZ ,Shoes.,5-18
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,camcam04💜 ,TOMORROW IS THE DAYYYYYYYYYYY!!!!!!!🪩🐝 BEYHIVEEEEE BOUT TO BE LITTTTTTT!!!!! Who’s ready???,5-9
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,user24755331864 ,"Hello Beyonce, I want to collaborate with you on my new songs",5-7
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,art ,turn to god sweet.,5-5
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,♒️ ,AND THE RENAISSANCE HAS YET BEGUN,5-2
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Miasalleh0 ,No wayyyyyyyyyy,5-1
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Thalya Oliveira ,👑👑👑,4-27
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,𝒯𝑜𝒹𝒶𝒽💟 ,Beyoncé???,4-26
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,tall don ,the instrument damn,4-25
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,SVT Supremacy ,we still waiting on the visuals mind you,4-21
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Inuyasha ,❤️❤️,4-18
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,!! ,"DON'T BE FUNNY WIT MY
💸 HONEY!!!!
😉😘",4-18
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Mrs. Mensah ♌️ ,🥰🥰🥰🥰,4-17
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Houstonian ,"Born
A Stallion.
Real Talent👥",4-10
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Neekitha ,Dates for africa 🥰pls for Nigeria Lagos or Abuja is fine pls drop the dates,3-30
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Icee Jallow ,MJ is thrilling in his grave 🥰❣️🤩,3-30
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,handa_EXO ,Beyonce will we see you collaborating with EXO at the end of this year with an English-language song and dance with them??? 🫶🏻🫶🏻🫶🏻 @EXO,3-24
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,ilovecatssomuchalia ,@beyonce please answer this comment,3-19
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,devin🪩 ,IM SO READY OMGGGGGGGGGG,3-9
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,noah ,@lilybet 🫶 THIS WQS SO ICONIC,3-1
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Boo ,Watch Yung Pryce song Anchor,2-27
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Miasalleh0 ,I love your songs girl.,2-26
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,badd ,gorgeous💋,2-24
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,BLUE BARBARA ,🥰🥰🥰🥰,2-21
