Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/icheatonmygirl2/status/1241061647982252032,,https://twitter.com/icheatonmygirl2,1584727129000,2020-03-20 17:58:49,null,https://pbs.twimg.com/media/ETki_WiWAAAlruv?format=jpg&name=small,87,7,1,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/LucaxYe/status/1241061648003141634,,https://twitter.com/LucaxYe,1584727129000,2020-03-20 17:58:49,,null,74,1,3,Yes,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/bellysconsuela/status/1241061651668971520,,https://twitter.com/bellysconsuela,1584727130000,2020-03-20 17:58:50,BOY FOLLOW ME@,null,3,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/stargurII/status/1241061654080532480,,https://twitter.com/stargurII,1584727130000,2020-03-20 17:58:50,no cap,null,3,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/marvinsfame/status/1241061655066431494,,https://twitter.com/marvinsfame,1584727131000,2020-03-20 17:58:51,,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/YoBartek/status/1241061664428089344,,https://twitter.com/YoBartek,1584727133000,2020-03-20 17:58:53,LMFAOOOOOOO WHAT,null,2,,1,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/Hannah_Paigee/status/1241061670094503940,,https://twitter.com/Hannah_Paigee,1584727134000,2020-03-20 17:58:54,Youre hilarious,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/knicktoons/status/1241061671323480066,,https://twitter.com/knicktoons,1584727134000,2020-03-20 17:58:54,null,https://pbs.twimg.com/media/ETkjAjUWAAIlmFu?format=jpg&name=small,23,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/5EDATED/status/1241061673722613760,,https://twitter.com/5EDATED,1584727135000,2020-03-20 17:58:55,LMFAO,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/melgozacar03/status/1241061679972200450,,https://twitter.com/melgozacar03,1584727136000,2020-03-20 17:58:56,null,null,2,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/BnlMath/status/1241061680358055938,,https://twitter.com/BnlMath,1584727137000,2020-03-20 17:58:57,,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/Alyssiadxo/status/1241061681289101315,,https://twitter.com/Alyssiadxo,1584727137000,2020-03-20 17:58:57,that’s the mood,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/julisssaaxo/status/1241061683541372928,,https://twitter.com/julisssaaxo,1584727137000,2020-03-20 17:58:57,I LOVE YOU,null,2,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/tilllbleedout/status/1241061688255922182,,https://twitter.com/tilllbleedout,1584727138000,2020-03-20 17:58:58,your serve #AfterHours,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/Tech_HouseVking/status/1241061701492961280,,https://twitter.com/Tech_HouseVking,1584727142000,2020-03-20 17:59:2,null,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/weekndhabits/status/1241061703309234176,,https://twitter.com/weekndhabits,1584727142000,2020-03-20 17:59:2,all of xo right now,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/amaliaxotwod/status/1241061703347036161,,https://twitter.com/amaliaxotwod,1584727142000,2020-03-20 17:59:2,RECKLESS FOR THIS SONGGG,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/dylandirover/status/1241061652319088641,,https://twitter.com/dylandirover,1584727130000,2020-03-20 17:58:50,I FEEL THAT ,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/edsteam8/status/1241061656249196550,,https://twitter.com/edsteam8,1584727131000,2020-03-20 17:58:51,What a true story,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/5amrat/status/1241061656601325568,,https://twitter.com/5amrat,1584727131000,2020-03-20 17:58:51,YES ABEL ALBUM OF THE YEAR,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/joe_signa/status/1241061658774077440,,https://twitter.com/joe_signa,1584727131000,2020-03-20 17:58:51,THE PRODUCTION IS INSANE ABEL,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/prettykaaay_/status/1241061659528986624,,https://twitter.com/prettykaaay_,1584727132000,2020-03-20 17:58:52,facts,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/bonniespacee/status/1241061661131313153,,https://twitter.com/bonniespacee,1584727132000,2020-03-20 17:58:52,one of my fave songs from the album,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/westsideonika/status/1241061706819932161,,https://twitter.com/westsideonika,1584727143000,2020-03-20 17:59:3,album on repeat since it came out,null,370,87,7,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/ccynxo/status/1241061706832285696,,https://twitter.com/ccynxo,1584727143000,2020-03-20 17:59:3,ABEL!!!,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/XOUnFazed/status/1241061711538540544,,https://twitter.com/XOUnFazed,1584727144000,2020-03-20 17:59:4,null,https://pbs.twimg.com/media/ETkjC59WsAI0--X?format=jpg&name=small,2,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/julisssaaxo/status/1241061740588101632,,https://twitter.com/julisssaaxo,1584727151000,2020-03-20 17:59:11,YOU DID THAT DAMN THING SO PROUD OF YOU,null,2,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/moonseokjiin/status/1241061756971212800,,https://twitter.com/moonseokjiin,1584727155000,2020-03-20 17:59:15,I LOVE THE WHOLE ALBUM  https://twitter.com/moonseokjiin/status/1240874831249367042/video/1…,null,2,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/gixorgiarose/status/1241061762532704256,,https://twitter.com/gixorgiarose,1584727156000,2020-03-20 17:59:16,ME ASF!,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/the_twizzz/status/1241061765695377412,,https://twitter.com/the_twizzz,1584727157000,2020-03-20 17:59:17,the whooooooole mood,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/lilianxat/status/1241061774889299974,,https://twitter.com/lilianxat,1584727159000,2020-03-20 17:59:19,I LOVE IT WHEN YOU POST MEMES LMFAOOOI,null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/fcrgiveme/status/1241061783810363392,,https://twitter.com/fcrgiveme,1584727161000,2020-03-20 17:59:21,IM SCREAMING,null,3,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/Saleemmumo/status/1241061793491038213,,https://twitter.com/Saleemmumo,1584727164000,2020-03-20 17:59:24,Going through the songs for the 99th time like,https://pbs.twimg.com/media/ETkjHmlWoAEPmH_?format=jpg&name=small,5,2,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/_peezu/status/1241062353308913666,,https://twitter.com/_peezu,1584727297000,2020-03-20 18:1:37,"Every other album on the charts right now:
https://twitter.com/NelioGad/status/1240433054138675201/video/1…",null,52,8,3,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/_BatalaAndJamal/status/1241062574684340224,,https://twitter.com/_BatalaAndJamal,1584727350000,2020-03-20 18:2:30,i’ve been like this all day,https://pbs.twimg.com/media/ETkj1L0XgAAB7o2?format=jpg&name=small,12,1,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/JokesOnTheWorld/status/1241063063568203777,,https://twitter.com/JokesOnTheWorld,1584727466000,2020-03-20 18:4:26,Weeknd Art @jokesartgallery on IG,https://pbs.twimg.com/media/ETkkRooWAAIVN4l?format=jpg&name=360x360,4,2,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/mohamedriyad96/status/1241063683196743680,,https://twitter.com/mohamedriyad96,1584727614000,2020-03-20 18:6:54,"@mohses96
 ma nibba HURT hurt ",https://pbs.twimg.com/media/ETkk1VwUwAAkXzd?format=jpg&name=small,2,,1,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,null,null,null,null,NaN-NaN-NaN NaN:NaN:NaN,This Tweet from @xliishaa_x has been withheld in response to a report from the copyright holder. https://Learn more.,null,null,null,null,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/attackonzalien/status/1241070170187145218,,https://twitter.com/attackonzalien,1584729161000,2020-03-20 18:32:41,dude after hours makes me feel some type of way #AfterHours,null,13,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/MightiJamie/status/1241071148185632768,,https://twitter.com/MightiJamie,1584729394000,2020-03-20 18:36:34,Send that family a check.,null,3,,1,No,,,,
