Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/3amxcth/status/1215732425650819073,,https://twitter.com/3amxcth,1578688172000,2020-01-10 20:29:32,See you in like a bit over a month ,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/lostinrealvty/status/1215732428196601856,,https://twitter.com/lostinrealvty,1578688172000,2020-01-10 20:29:32,"the song is beautiful, and I’m so excited for the album. love you so so much ",null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/bestofminie/status/1215732428804894722,,https://twitter.com/bestofminie,1578688172000,2020-01-10 20:29:32,I lost count how many times I’ve played it today,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/camimorronegf/status/1215732433104097286,,https://twitter.com/camimorronegf,1578688173000,2020-01-10 20:29:33,QUEEB,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/bIueangelus/status/1215732435863904256,,https://twitter.com/bIueangelus,1578688174000,2020-01-10 20:29:34,ITS SO GOOD BB,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/Meganbes1509/status/1215732436438528003,,https://twitter.com/Meganbes1509,1578688174000,2020-01-10 20:29:34,Already listened to it 204939822929 times!!!,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/lawendowemleko/status/1215732437302509568,,https://twitter.com/lawendowemleko,1578688174000,2020-01-10 20:29:34,can’t wait babyyyyy ,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/ackerwf/status/1215732441022967808,,https://twitter.com/ackerwf,1578688175000,2020-01-10 20:29:35,talented,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/libra9249/status/1215732444068044800,,https://twitter.com/libra9249,1578688176000,2020-01-10 20:29:36,,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/grimdreame/status/1215732445670264832,,https://twitter.com/grimdreame,1578688176000,2020-01-10 20:29:36,Queen of my heart ,null,,,,No,,,,
